Unnamed: 0,fap,ifar,stat,snr,timeslide_value,H1_snr,H1_start_time,H1_trigger_time,H1_template_duration,H1_trigger_id,L1_snr,L1_start_time,L1_trigger_time,L1_template_duration,L1_trigger_id,mass_1,mass_2,mass_total,mass_chirp,mass_ratio,spin1z,spin2z,f_lower,template_id,injection_mass_1,injection_mass_2,injection_geocent_time,injection_chi_1,injection_chi_2,injection_luminosity_distance,injection_theta_jn,injection_psi,injection_phase,injection_ra,injection_dec
268,1.0,0.0002403313399999,7.6687655,7.902329102863153,0.0,5.6480236,1177133736.4521484,1177133738.4521484,0.17875111,2511076,5.5269010000000005,1177133736.4458008,1177133738.4458008,0.17875111,1487764,88.8121,30.789146,119.60125,44.317447515381936,0.34667736,0.4150577,0.4150577,26.5,130154,54.7012710571289,32.3685302734375,1177133738.4254923,0.7349119782447815,0.6691569089889526,1898.446044921875,2.4184350967407227,2.1483490467071533,3.750055074691773,5.583099842071533,-0.5778179764747621
269,1.6282851e-07,119518.48,11.314213,14.349231912069024,0.0,11.315658,1177134131.6767578,1177134133.6767578,0.25990343,514751,8.823624,1177134131.6708984,1177134133.6708984,0.25990343,306281,60.487797,20.88619,81.373985,30.11751117566908,0.34529594,-0.22023608,-0.22023608,26.0,136523,54.36587905883789,44.45183944702149,1177134133.6532154,0.4751886129379273,0.1959899961948394,1343.77099609375,2.4935030937194824,0.158609002828598,2.5882909297943115,5.640255928039551,-1.1785269975662231
270,1.6282851e-07,119518.48,12.653733,16.718075755451284,0.0,12.856268,1177134435.798828,1177134437.798828,0.3506425999999999,2779182,10.686928,1177134435.7963867,1177134437.7963867,0.3506425999999999,1647171,47.94449,16.22559,64.170074,23.61005478279659,0.3384244999999999,-0.9214889,-0.9214889,25.6,134036,41.970611572265625,44.84593963623047,1177134437.8031752,0.584739089012146,0.3660294115543365,782.844482421875,0.5752477049827576,5.9127140045166025,1.820559024810791,5.069812774658203,0.7595893740653992
273,1.6282851e-07,119518.48,17.071434,26.0611571067678,0.0,16.613654999999998,1177135830.6757812,1177135832.6757812,0.22325423,3153148,20.079103,1177135830.6723633,1177135832.6723633,0.22325423,1867976,58.981403,13.675294,72.6567,23.536177576421306,0.23185772,-0.9711684000000002,-0.9711684000000002,25.1,392261,30.874500274658203,65.98029327392578,1177135832.6873698,0.9126266241073608,0.2352692037820816,484.5544128417969,2.1710460186004643,4.365332126617432,2.657135009765625,3.519098997116089,0.0212084501981735
277,0.0004685107299999,41.52831,9.254555,10.795445944439397,0.0,6.527217,1177137930.2148438,1177137932.2148438,0.26954812,1926272,8.598668,1177137930.2104492,1177137932.2104492,0.26954812,1140691,53.70777,27.422823,81.13059,33.04095892139436,0.5105932,0.3856843,0.3856843,26.6,131248,34.324569702148445,47.57823181152344,1177137932.2256782,0.0423486195504665,0.3324384987354278,1716.0340576171875,2.328200101852417,3.24257493019104,5.065560817718506,4.194674015045166,0.5266535878181458
279,1.6282851e-07,119518.48,12.859623,16.367355182261825,0.0,12.957772,1177138525.6953125,1177138527.6953125,0.41902584,161506,9.999323,1177138525.6953125,1177138527.6953125,0.41902584,96987,47.88748,22.281849,70.16933,28.03331568364135,0.4652959,0.698983,0.698983,27.0,130156,44.97224044799805,18.804819107055664,1177138527.7030506,0.2257900983095169,0.4279811978340149,417.0588989257813,1.6188100576400757,2.3922059535980225,5.306896209716797,3.2468140125274663,-0.0274283103644847
291,0.01751575,1.1012989,8.838196,9.218136562601954,0.0,6.722921400000001,1177141031.9985352,1177141033.9985352,0.417033,1609724,6.306851,1177141031.9970706,1177141033.9970706,0.417033,954522,82.373245,3.3702910000000004,85.74354,12.006926925172216,0.040914875,-0.96430176,-0.96430176,22.8,177939,27.764930725097656,62.45085144042969,1177141034.0170126,0.8689764738082886,0.9500805735588074,842.1696166992188,1.8155690431594849,5.528773784637451,0.3910861909389496,3.699227094650269,0.0054723299108445
292,1.6282851e-07,119518.48,30.730219,58.613849644612365,0.0,52.66816,1177141117.9501953,1177141119.9501953,0.43055433,1742301,25.722525,1177141117.9575195,1177141119.9575195,0.43055433,1032358,40.37173,13.553873,53.92560600000001,19.793630839630865,0.33572683,-0.9948215,-0.9948215,25.4,135031,20.84864997863769,40.87231063842773,1177141119.962162,0.1229680031538009,0.8694701790809631,76.04583740234375,1.2049789428710938,5.153298854827881,0.97929447889328,2.686928033828736,0.3194861114025116
300,0.1276573,0.14249544,8.595761,9.179635818750397,0.0,6.835845,1177146336.2060547,1177146338.2060547,0.22325423,3153347,6.126739499999999,1177146336.201172,1177146338.201172,0.22325423,1867961,58.981403,13.675294,72.6567,23.536177576421306,0.23185772,-0.9711684000000002,-0.9711684000000002,25.1,392261,40.36848831176758,42.98015975952149,1177146338.1870918,0.9883133172988892,0.4912736117839813,2046.550048828125,2.7605350017547607,1.8132389783859253,2.7882320880889893,0.3870823979377746,-0.4500257074832916
302,1.6282851e-07,119518.48,10.867882,13.65288066873486,0.0,9.113505,1177146819.211914,1177146821.211914,0.253822,3167718,10.165883,1177146819.215332,1177146821.215332,0.253822,1876580,58.77571,19.781033,78.55675,28.85568678828936,0.33655113,-0.5624772,-0.5624772,25.8,139969,45.82598876953125,41.78973007202149,1177146821.1940415,0.2912657856941223,0.4294986128807068,1313.89599609375,0.7009646892547607,4.960616111755371,0.5256844758987427,2.027148962020874,-0.6664373278617859
305,1.6282851e-07,119518.48,14.887011,20.388307969571382,0.0,12.660242,1177147636.9179688,1177147638.9179688,0.3115429999999999,2853219,15.981282,1177147636.9189453,1177147638.9189453,0.3115429999999999,1689294,95.06165,6.0337734,101.09543,17.956029667842202,0.06347221,-0.43713623,-0.43713623,23.7,205143,91.98725128173828,7.635818004608153,1177147638.8936572,0.5333089232444763,0.7682622075080872,171.96949768066406,1.0550169944763184,5.299694061279297,5.25780200958252,1.681835055351257,-0.8513287901878357
309,1.6282851e-07,119518.48,11.324319,13.704932229183743,0.0,7.7582455,1177148829.527832,1177148831.527832,0.42543143,1173856,11.297557,1177148829.520996,1177148831.520996,0.42543143,696034,52.146473,21.156359,73.30283,28.35145595100173,0.40571025,0.6889281999999999,0.6889281999999999,27.0,130499,39.822731018066406,36.43453979492188,1177148831.533026,0.7853853702545166,0.6738669276237488,1280.5660400390625,2.400851011276245,4.622344970703125,1.067929983139038,4.792016983032227,-0.1163071990013122
312,1.6282851e-07,119518.48,14.141683,18.13242004803473,0.0,14.194906,1177150619.527832,1177150621.527832,0.44843334,938307,11.282256,1177150619.5322266,1177150621.5322266,0.44843334,555045,41.977337,15.221696,57.19903000000001,21.468861654418824,0.362617,-0.8482832,-0.8482832,25.7,130098,31.43358993530273,29.93791961669922,1177150621.5450983,0.731189489364624,0.0554395392537117,575.8093872070312,0.8714985251426697,5.242074012756348,0.3615216910839081,4.166790008544922,1.320343017578125
314,1.6282851e-07,119518.48,13.915559,18.694587489769788,0.0,15.749624,1177151136.6020508,1177151138.6020508,0.4029813,2108051,10.071591,1177151136.5932617,1177151138.5932617,0.4029813,1247220,58.406418,22.635344,81.04176,30.97467959061424,0.38754892,0.95152473,0.95152473,27.8,132177,61.39554977416992,20.23122978210449,1177151138.5848274,0.9839888215065002,0.3257023096084595,308.7956848144531,1.726794958114624,5.016064167022705,0.232409194111824,5.718637943267822,-0.9274519085884094
316,4.5265308e-05,429.92255,9.530403,11.05834054081122,0.0,9.071007,1177151931.9345706,1177151933.9345706,0.39703426,2577404,6.32485,1177151931.9370117,1177151933.9370117,0.39703426,1527588,95.39311,12.574539,107.96765,27.58968404302093,0.1318181,0.51016515,0.51016515,25.7,178376,33.82551956176758,44.383731842041016,1177151933.9556732,0.1221342980861663,0.7566837072372437,2463.001953125,0.3403285145759582,0.0521443113684654,4.443689823150635,4.27081298828125,0.6657788753509521
323,1.6282851e-07,119518.48,30.496284000000003,72.38798365700829,0.0,48.51412,1177156736.8930664,1177156738.8930664,0.26200452,1151021,53.72523,1177156736.8989258,1177156738.8989258,0.26200452,682736,46.108643,27.862976,73.97162,31.00793742561757,0.60428965,-0.7718079999999999,-0.7718079999999999,26.4,130481,37.74697113037109,49.11565017700195,1177156738.8872037,0.2954854071140289,0.1010058000683784,105.77449798583984,1.204514980316162,4.009724140167236,5.7993879318237305,3.4827630519866943,-0.3577579855918884
325,1.6282851e-07,119518.48,18.118008,28.83144935120709,0.0,26.706884,1177156918.590332,1177156920.590332,0.28032878,1024243,10.862542,1177156918.5820312,1177156920.5820312,0.28032878,606608,44.961548,18.016947,62.97849300000001,24.281472204283155,0.40071902,-0.9242848,-0.9242848,25.7,130102,29.61595916748047,39.13869094848633,1177156920.575162,0.5029348134994507,0.8278188705444336,317.3584899902344,0.4318960905075073,5.664216995239258,2.901674032211304,0.6425157189369202,-0.481080710887909
328,1.6282851e-07,119518.48,11.313457,13.67150096161793,0.0,9.641148,1177158216.2519534,1177158218.2519534,0.28032878,1024541,9.693204,1177158216.2504883,1177158218.2504883,0.28032878,606545,44.961548,18.016947,62.97849300000001,24.281472204283155,0.40071902,-0.9242848,-0.9242848,25.7,130102,30.30134963989257,46.79787063598633,1177158218.2285323,0.9047911167144777,0.5100687742233276,1063.9610595703125,0.5997217297554016,0.0893313512206077,5.2575201988220215,1.8481550216674805,-0.7444398999214172
329,1.6282851e-07,119518.48,20.117865,29.456508304270297,0.0,15.069579,1177158619.4458008,1177158621.4458008,0.3214676,3258267,25.309952,1177158619.4541016,1177158621.4541016,0.3214676,1930148,47.984634,16.443876,64.42851,23.79294582889688,0.34269047,-0.9791132,-0.9791132,25.5,149740,50.61920928955078,21.11893081665039,1177158621.4374356,0.7873662114143372,0.404824286699295,275.43679809570307,2.3084750175476074,0.4834608137607575,5.425275802612305,2.696284055709839,0.1551636010408401
333,1.6282851e-07,119518.48,20.24155,31.221392989242005,0.0,18.739729,1177160717.0996096,1177160719.0996096,0.26041138,727549,24.971943,1177160717.102539,1177160719.102539,0.26041138,430584,50.53126,17.000395,67.531654,24.803330962571582,0.3364332,-0.94498813,-0.94498813,25.5,130294,30.793779373168945,46.49480056762695,1177160719.079626,0.6219351887702942,0.6082894206047058,539.00537109375,0.6231449246406555,5.342764854431152,2.8762099742889404,2.457508087158203,-0.4721347093582153
334,1.6282851e-07,119518.48,14.678182,21.92167897785398,0.0,15.871338,1177160820.0878904,1177160822.0878904,0.2871157,2348411,15.121529,1177160820.0913086,1177160822.0913086,0.2871157,1392084,68.67161,23.101345,91.77295,33.705886111142576,0.33640316,0.6115318000000001,0.6115318000000001,26.6,139274,63.353271484375,36.12709045410156,1177160822.0835054,0.7112401127815247,0.2950308918952942,573.4609985351562,2.44183611869812,0.0416230596601963,0.5238524079322815,4.197758197784424,-0.4944581091403961
336,1.6282851e-07,119518.48,14.033826,18.995831486595293,0.0,12.475335,1177161626.9609375,1177161628.9609375,0.253822,3167657,14.325070000000002,1177161626.9604492,1177161628.9604492,0.253822,1876565,58.77571,19.781033,78.55675,28.85568678828936,0.33655113,-0.5624772,-0.5624772,25.8,139969,55.07693099975586,39.083309173583984,1177161628.9723225,0.5633894205093384,0.8048915266990662,664.6295776367188,2.198848962783813,0.6736981868743896,6.2349138259887695,4.982716083526611,0.0344470888376236
340,5.210499200000001e-06,3734.9524,9.791743,11.868716811249184,0.0,6.135627,1177211231.194336,1177211233.194336,0.253822,3167819,10.15975,1177211231.1894534,1177211233.1894534,0.253822,1876821,58.77571,19.781033,78.55675,28.85568678828936,0.33655113,-0.5624772,-0.5624772,25.8,139969,22.60531044006348,75.28875732421875,1177211233.1982534,0.0520173087716102,0.0047636358067393,825.6942749023438,0.7452024221420288,0.8504517078399658,1.4668639898300169,2.7081570625305176,-0.3091995120048523
345,0.04629109,0.4105979,8.722724000000001,9.810759328322083,0.0,5.7810674,1177213235.6464846,1177213237.6464846,0.25007278,3207506,7.926553999999999,1177213235.6391602,1177213237.6391602,0.25007278,1900124,57.340366,32.733395,90.07376,37.42408978851702,0.5708613,0.56660503,0.56660503,27.0,130744,11.738880157470703,62.1915397644043,1177213237.6437776,0.6846749186515808,0.1247640997171402,642.5723266601562,0.8958821296691895,5.680937767028809,3.3449931144714355,3.420373916625977,-0.2300658971071243
348,3.25657e-07,59759.24,10.256647,12.370435196071842,0.0,8.338238,1177215138.9638672,1177215140.9638672,0.2871157,2348353,9.137913,1177215138.955078,1177215140.955078,0.2871157,1392422,68.67161,23.101345,91.77295,33.705886111142576,0.33640316,0.6115318000000001,0.6115318000000001,26.6,139274,67.35478973388672,27.11528015136719,1177215140.9613426,0.6546034812927246,0.4293371140956879,538.5117797851561,1.2000739574432373,5.341944217681885,1.2633490562438965,3.715040922164917,-0.3481636047363281
349,1.6282851e-07,119518.48,14.401166,21.20314544948803,0.0,12.030199,1177215432.661621,1177215434.661621,0.25990343,514958,17.459888,1177215432.6591794,1177215434.6591794,0.25990343,306302,60.487797,20.88619,81.373985,30.11751117566908,0.34529594,-0.22023608,-0.22023608,26.0,136523,75.70265197753906,13.98902988433838,1177215434.6726143,0.1150574013590812,0.1517883986234665,511.0942993164063,0.5779585838317871,1.228171944618225,5.251917839050293,3.632889032363892,0.7779228091239929
350,1.6282851e-07,119518.48,12.033578,17.899597261108557,0.0,10.304549,1177215519.0917966,1177215521.0917966,0.25892255,1577200,14.635978,1177215519.0961914,1177215521.0961914,0.25892255,935545,68.855125,12.859548,81.714676,24.31292269922471,0.18676239,-0.58145344,-0.58145344,25.0,178362,62.00994110107422,29.93498992919922,1177215521.0740998,0.990891695022583,0.8892799019813538,603.760986328125,1.1796640157699585,1.620581030845642,5.722917079925537,0.5009881854057312,-0.5235655903816223
353,1.6282851e-07,119518.48,25.357084,52.62630264264758,0.0,38.442944,1177216826.7475586,1177216828.7475586,0.22949678,2983569,35.93978,1177216826.7558596,1177216828.7558596,0.22949678,1765721,45.94253,28.824533,74.76706999999999,31.50969932559748,0.6274041,-0.12879694,-0.12879694,26.4,130506,47.25251007080078,32.620269775390625,1177216828.7497964,0.3103170990943909,0.1729899048805236,215.8029937744141,0.5374292135238647,5.812993049621582,5.714685916900635,0.7145659923553467,0.8887271285057068
357,0.18971737,0.09250756,8.542995,9.951223791952875,0.0,7.775173,1177219136.149414,1177219138.149414,0.20923208,2061851,6.21076,1177219136.147461,1177219138.147461,0.20923208,1220227,62.972015,32.328777,95.3008,38.85284459107613,0.51338327,0.6631613000000001,0.6631613000000001,26.8,137199,41.91645812988281,52.99406814575195,1177219138.1278105,0.6247332096099854,0.2387457937002182,1111.39794921875,2.1563479900360107,5.990640163421631,1.929800033569336,5.831357002258301,0.0771292820572853
359,1.6282851e-07,119518.48,15.923731,24.045990581730024,0.0,18.333405,1177219335.15625,1177219337.15625,0.27606782,540474,15.559432,1177219335.1499026,1177219337.1499026,0.27606782,321599,48.824013,33.106705,81.93072,34.86906513618522,0.6780824000000001,0.762825,0.762825,27.1,137683,36.024940490722656,41.365478515625,1177219337.132697,0.1220486015081405,0.6578937768936157,624.723388671875,2.371133089065552,1.1959340572357178,0.9986392855644226,5.310503959655762,-1.2623109817504885
361,1.6282851e-07,119518.48,32.06385,108.18023329220972,0.0,87.144264,1177220722.0371096,1177220724.0371096,0.28112334,2807000,64.100235,1177220722.043457,1177220724.043457,0.28112334,1662486,44.210617,32.163776,76.37439,32.745121909380565,0.7275125,0.7821429,0.7821429,26.9,149402,46.59870910644531,32.996170043945305,1177220724.048541,0.4612962901592255,0.3468069136142731,126.75460052490234,2.35327696800232,5.894897937774657,4.7753071784973145,2.4908230304718018,0.5683848261833191
365,3.25657e-07,59759.24,10.567801,14.94272210755875,0.0,10.512826,1177222827.959473,1177222829.959473,0.22325423,3153085,10.619107,1177222827.959473,1177222829.959473,0.22325423,1867849,58.981403,13.675294,72.6567,23.536177576421306,0.23185772,-0.9711684000000002,-0.9711684000000002,25.1,392261,41.9069709777832,45.67021942138672,1177222829.9758613,0.6811978220939636,0.8781285285949707,962.2105712890624,2.3231120109558105,2.0924420356750493,1.6679459810256958,4.274024963378906,1.0800210237503052
366,1.6282851e-07,119518.48,42.86671,80.72486346550379,0.0,39.816177,1177223020.192871,1177223022.192871,0.37494862,2569197,70.22233,1177223020.201172,1177223022.201172,0.37494862,1522088,33.573353000000004,24.626734,58.20009,24.97216477061973,0.7335202,-0.19026694,-0.19026694,26.3,138772,23.42424011230469,34.22938919067383,1177223022.191075,0.1359279006719589,0.9080083966255188,63.29523086547852,2.587630033493042,3.3562490940093994,0.3706785142421721,1.8594709634780884,0.0155152296647429
379,1.6282851e-07,119518.48,20.763512,32.82229415106705,0.0,21.657843,1177230526.3735352,1177230528.3735352,0.32780585,1933647,24.662539,1177230526.3720706,1177230528.3720706,0.32780585,1145183,70.5659,11.072348,81.63825,22.559113591469806,0.1569079,-0.42832708,-0.42832708,24.9,302035,12.776900291442873,63.27492141723633,1177230528.3703938,0.9118587970733644,0.6429576277732849,66.64765167236328,2.571827888488769,3.140798091888428,3.8466079235076895,3.3541979789733887,-0.7354639768600464
380,0.7341833999999999,0.01468813,8.307619,8.886222169610766,0.0,6.7308283,1177230636.3896484,1177230638.3896484,0.43511036,3119417,5.801801,1177230636.3813474,1177230638.3813474,0.43511036,1847369,41.58755,23.05025,64.6378,26.723052745865143,0.5542583999999999,0.5005771,0.5005771,26.8,137317,43.34125900268555,23.792280197143555,1177230638.374261,0.6795595288276672,0.1248359009623527,1437.822021484375,2.367449998855591,5.923799991607666,2.318830966949463,5.155467033386231,-1.2544699907302856
383,1.6282851e-07,119518.48,12.766071,16.056758194086534,0.0,10.816322,1177231635.7036133,1177231637.7036133,0.39010733,3157045,11.867041,1177231635.7089846,1177231637.7089846,0.39010733,1870489,65.644875,22.188614,87.83349,32.30476388455192,0.33800983,0.93304974,0.93304974,28.0,133406,16.447799682617188,76.22915649414062,1177231637.7092507,0.2646766901016235,0.903493881225586,458.3840026855469,1.98474395275116,1.2835160493850708,4.0186448097229,3.3380959033966064,0.1547974050045013
386,0.3220517,0.050068963,8.467127,8.720980283847108,0.0,6.104291,1177233933.8916016,1177233935.8916016,0.36789688,37060,6.228413,1177233933.8891602,1177233935.8891602,0.36789688,22107,59.114002,23.796724,82.91073,32.0038614526008,0.40255648,0.65367,0.65367,27.1,131524,60.65464019775391,24.40760040283203,1177233935.86792,0.7421082854270935,0.72898268699646,1830.3089599609373,1.7622250318527222,3.5512640476226807,1.083454966545105,1.3858360052108765,-1.149137020111084
391,1.0,0.0005101586,7.815342999999999,8.430330527609831,0.0,5.552474500000001,1177237631.878418,1177237633.878418,0.34228674,756882,6.34354,1177237631.8745117,1177237633.8745117,0.34228674,447934,49.9906,28.775326,78.76593000000001,32.770078753828784,0.57561475,0.97955287,0.97955287,27.6,134431,17.071430206298828,74.802001953125,1177237633.8806398,0.7719705104827881,0.8012794852256775,817.7899780273438,1.204334020614624,2.7227940559387207,3.058926105499268,6.096827030181885,0.6070910096168518
392,1.6282851e-07,119518.48,15.85914,21.87705354987883,0.0,17.009235,1177238321.5229492,1177238323.5229492,0.2896747,810491,13.758321,1177238321.5180664,1177238323.5180664,0.2896747,479726,66.62703,8.275209,74.90224,18.61910095336629,0.12420198,-0.9963915,-0.9963915,24.2,178364,17.378059387207028,75.98957824707031,1177238323.5037804,0.2943252921104431,0.4955356121063232,336.8515930175781,0.8595561981201172,6.102670192718506,4.894674777984619,0.8116369843482971,-0.3124000132083893
394,1.6282851e-07,119518.48,22.02327,30.98308808267221,0.0,19.04118,1177239522.7524414,1177239524.7524414,0.41924605,3161275,24.441465,1177239522.75,1177239524.75,0.41924605,1872921,76.68588000000001,11.818892,88.504776,24.265093021064764,0.15412083,0.10257384,0.10257384,25.4,192741,69.59707641601561,14.687410354614258,1177239524.7637186,0.2093625962734222,0.2897568941116333,225.59410095214844,2.088296890258789,2.519773006439209,3.5132861137390137,4.625813961029053,-0.1111742034554481
397,1.6282851e-07,119518.48,14.86519,19.603062966727443,0.0,15.212475,1177239819.753418,1177239821.753418,0.40125984,228368,12.363684,1177239819.756836,1177239821.756836,0.40125984,136604,69.36358,6.494564,75.85814,16.45161194491901,0.09363075,-0.9333897,-0.9333897,23.8,178283,64.81687927246094,21.302339553833008,1177239821.7752366,0.5528641939163208,0.0543742701411247,122.91709899902344,1.7100780010223389,1.6151089668273926,4.276709079742432,4.546061038970947,0.9159201979637146
399,1.6282851e-07,119518.48,11.92122,16.640842724806674,0.0,10.3991785,1177240720.864746,1177240722.864746,0.25751165,660157,12.991333,1177240720.8710938,1177240722.8710938,0.25751165,391012,63.226902,25.255524,88.48241999999999,34.086590604163625,0.3994427,0.09305124,0.09305124,26.4,131914,35.69660186767578,44.45853042602539,1177240722.8738115,0.0972065329551696,0.2011747062206268,783.10107421875,0.7715612053871155,0.819616973400116,4.0841941833496085,2.4188270568847656,1.3918850421905518
408,0.9999835,0.0017671863,8.014744,9.007944140682769,0.0,6.600694,1177245527.4394534,1177245529.4394534,0.34468815,979980,6.129755,1177245527.4394534,1177245529.4394534,0.34468815,579971,45.974983,26.99901,72.97399,30.457063571647872,0.5872544,0.35813573,0.35813573,26.8,134655,43.94123077392578,30.91106986999512,1177245529.4328597,0.3429943025112152,0.637079119682312,642.4810180664062,2.4314680099487305,4.680098056793213,1.052549958229065,4.3141770362854,-0.7838147282600403
412,1.6282851e-07,119518.48,12.400222,18.680849466511237,0.0,13.382567000000002,1177248533.4433596,1177248535.4433596,0.16193812,1168038,13.033842,1177248533.4448242,1177248535.4448242,0.16193812,692542,63.229652,21.310553,84.54021,31.066808768593145,0.33703417,-0.90298134,-0.90298134,25.7,149382,64.02760314941406,21.53470039367676,1177248535.4625845,0.8161225914955139,0.179610401391983,397.306396484375,1.3127809762954712,5.49715518951416,4.4920082092285165,5.391624927520752,0.893207311630249
414,1.6282851e-07,119518.48,21.617315,32.58024749569906,0.0,14.693498000000002,1177250719.2333984,1177250721.2333984,0.34468815,980036,29.078749,1177250719.224121,1177250721.224121,0.34468815,580015,45.974983,26.99901,72.97399,30.457063571647872,0.5872544,0.35813573,0.35813573,26.8,134655,27.83740997314453,42.1319694519043,1177250721.232724,0.6270228028297424,0.7129973769187927,240.2595977783203,2.00103497505188,6.134069919586183,1.7326669692993164,0.1328648030757904,-0.2002896070480346
416,0.99997586,0.0018306607,8.019498,8.114047171619905,0.0,5.761467,1177250934.515625,1177250936.515625,0.44420552,1375509,5.713428,1177250934.5146484,1177250936.5146484,0.44420552,816597,78.13331,13.935536,92.06885,26.87530510829421,0.1783558999999999,0.58468014,0.58468014,26.2,387466,58.18674087524414,24.04387092590332,1177250936.5350077,0.7194917798042297,0.9228531718254088,2749.238037109375,2.3084280490875244,1.228747010231018,0.3064869940280914,6.206654071807861,0.8619685769081116
423,4.8848437e-06,3983.9492,9.791565,11.894872360458864,0.0,8.2979765,1177253740.4384766,1177253742.4384766,0.26435077,2067850,8.522416,1177253740.4326172,1177253742.4326172,0.26435077,1223719,59.26954,33.97932,93.248856,38.77028892510146,0.5733016,0.69287163,0.69287163,27.5,130105,32.13161849975586,61.75902938842773,1177253742.415323,0.1160342991352081,0.917509913444519,610.049072265625,1.7529070377349854,5.010478973388672,5.465551853179932,1.906846046447754,-0.4294197857379913
425,0.9999931,0.0016379781,8.003149,8.133597849033984,0.0,5.560298,1177254020.7236328,1177254022.7236328,0.22949678,2983588,5.9362025,1177254020.724121,1177254022.724121,0.22949678,1765791,45.94253,28.824533,74.76706999999999,31.50969932559748,0.6274041,-0.12879694,-0.12879694,26.4,130506,49.89902114868164,25.492839813232425,1177254022.7392228,0.4594227075576782,0.3465191125869751,2865.241943359375,0.2464141994714737,0.9299889206886292,1.380506992340088,5.793022155761719,0.7397494912147522
426,1.6282851e-07,119518.48,31.581312,69.51764495198661,0.0,31.070913,1177255439.921875,1177255441.921875,0.26200452,1150683,62.187630000000006,1177255439.9145508,1177255441.9145508,0.26200452,682505,46.108643,27.862976,73.97162,31.00793742561757,0.60428965,-0.7718079999999999,-0.7718079999999999,26.4,130481,25.254180908203125,53.10429000854492,1177255441.9256723,0.1135590970516204,0.1814780980348587,113.96849822998048,2.1739308834075928,2.1466190814971924,5.077392101287842,0.5383517742156982,0.1303088963031768
429,0.0018733763,10.378471,9.096469,10.465541409765766,0.0,5.583139,1177258227.8271484,1177258229.8271484,0.20184754,1457855,8.851899000000001,1177258227.821777,1177258229.821777,0.20184754,865964,60.305237,25.02887,85.33411,33.193513845339176,0.4150364,-0.69569427,-0.69569427,26.1,130380,38.304298400878906,61.05564880371094,1177258229.823205,0.3369714915752411,0.2895492017269134,823.8027954101562,2.7003719806671143,1.7384250164031982,1.356863021850586,6.0970869064331055,-0.7201477885246277
431,0.0002223990499999,87.495224,9.338331,11.0114001050594,0.0,9.055289,1177282134.862793,1177282136.862793,0.28548992,454282,6.2651954000000005,1177282134.8564453,1177282136.8564453,0.28548992,270317,74.20903,26.600885,100.80991,37.71473482537111,0.35845888,0.70994645,0.70994645,27.1,137086,77.01558685302734,20.443140029907227,1177282136.8358035,0.4763222932815552,0.3073497116565704,998.0004272460938,2.397352933883667,3.726274967193604,6.0567359924316415,3.720375061035156,-0.618391215801239
433,3.25657e-07,59759.24,10.46243,13.192893145787895,0.0,10.085511,1177283435.8085938,1177283437.8085938,0.32780585,1933642,8.5049925,1177283435.8144534,1177283437.8144534,0.32780585,1145025,70.5659,11.072348,81.63825,22.559113591469806,0.1569079,-0.42832708,-0.42832708,24.9,302035,12.565130233764648,85.79643249511719,1177283437.8118613,0.9558259844779968,0.0149095803499221,318.1274108886719,0.5580782294273376,1.2875219583511353,3.7310309410095215,4.777178764343262,1.1020209789276123
435,1.6282851e-07,119518.48,33.923454,61.56384454698796,0.0,39.93576,1177283740.7646484,1177283742.7646484,0.3829252999999999,1500639,46.85341,1177283740.765625,1177283742.765625,0.3829252999999999,890330,34.072823,28.942268,63.01509,27.319672781774685,0.8494239,0.6695493,0.6695493,26.7,148586,38.2386589050293,29.666940689086918,1177283742.742298,0.3678902983665466,0.9782410264015198,291.7546081542969,0.4430783987045288,6.112040996551514,5.6033430099487305,5.604187965393066,-0.9359753131866456
440,1.6282851e-07,119518.48,23.340944,32.05215401295634,0.0,20.991167,1177285418.1601562,1177285420.1601562,0.3829252999999999,1500237,24.222128,1177285418.1601562,1177285420.1601562,0.3829252999999999,890225,34.072823,28.942268,63.01509,27.319672781774685,0.8494239,0.6695493,0.6695493,26.7,148586,23.01439094543457,43.05115127563477,1177285420.1351092,0.3842310011386871,0.3232449889183044,655.0975952148438,0.1119270026683807,0.2783770859241485,4.122673988342285,5.068227767944336,-0.703192412853241
443,1.6282851e-07,119518.48,18.774256,32.81886761738284,0.0,22.20163,1177288419.9023438,1177288421.9023438,0.22949678,2983563,24.16952,1177288419.8999026,1177288421.8999026,0.22949678,1765744,45.94253,28.824533,74.76706999999999,31.50969932559748,0.6274041,-0.12879694,-0.12879694,26.4,130506,44.66257858276367,40.70643997192383,1177288421.8762078,0.0628816336393356,0.4017196893692017,671.1651000976562,0.3842911124229431,3.695511102676392,5.121975898742676,4.751107215881348,-0.5391185879707336
447,1.6282851e-07,119518.48,21.110405,44.51059771084208,0.0,26.306278,1177289838.3945312,1177289840.3945312,0.15028921,1864591,35.905056,1177289838.385254,1177289840.385254,0.15028921,1104281,50.515854,31.881952,82.39780400000001,34.75365085462771,0.63112766,-0.55920726,-0.55920726,26.4,130180,40.61196899414063,50.35250854492188,1177289840.3852303,0.9608389735221864,0.3777523934841156,124.33689880371094,1.9387400150299072,5.9117608070373535,4.254880905151366,3.2174160480499268,-0.6000425815582275
