Unnamed: 0,ifar,stat,snr,timeslide_value,H1_snr,H1_start_time,H1_trigger_time,H1_template_duration,H1_trigger_id,L1_snr,L1_start_time,L1_trigger_time,L1_template_duration,L1_trigger_id,mass_1,mass_2,mass_total,mass_chirp,mass_ratio,spin1z,spin2z,f_lower,template_id
2014624,0.0744052101723315,8.516124000000001,9.160606367242622,63480.5,6.822387700000001,1177099684.4750974,1177099686.4750974,0.42982277,95504579,6.1132426,1177036203.9746096,1177036205.9746096,0.42982277,45395077,65.15226,7.873144,73.025406,17.92056997508189,0.120842226,-0.7507316999999999,-0.7507316999999999,24.2,178321
2016839,0.0862356811465429,8.534428,8.894957576432011,64088.4,6.3355107,1177222224.614746,1177222226.614746,0.42817792,340256536,6.2435226,1177158136.2182617,1177158138.2182617,0.42817792,161662746,145.18263000000002,1.5144101,146.69704,9.375849626260733,0.01043107,-0.26791865,-0.26791865,21.2,191888
2017095,0.0912636051067442,8.541433999999999,14.21535875232479,64237.7,10.114204,1177220063.9169922,1177220065.9169922,0.15467055,225218917,9.988959,1177155826.2167966,1177155828.2167966,0.15467055,107004722,129.94253999999998,1.6557019,131.59824,9.457798822312547,0.0127418,-0.68616277,-0.68616277,22.1,177418
2017970,1.8261982838030088e-05,5.656854,8.09178809939909,64500.0,5.830811499999999,1178182275.388672,1178182277.388672,0.2936967,59413801,5.610585700000001,1178117775.392578,1178117777.392578,0.2936967,28244555,81.41764,27.668528,109.08617,40.18544663951519,0.33983454,0.95933443,0.95933443,28.2,130609
2018207,0.1166072937054689,8.571487,9.322778414746653,64547.8,7.045449700000001,1177103314.9248047,1177103316.9248047,0.3904975,203975987,6.105394,1177038767.1230466,1177038769.1230466,0.3904975,96913661,51.672024,10.82288,62.494904000000005,19.471080990601944,0.20945337,-0.9297286,-0.9297286,24.8,330689
2018495,0.0677745938668192,8.5045185,9.32028877943691,64739.3,6.6284065000000005,1177814862.0639648,1177814864.0639648,0.34969428,15244660,6.5522523,1177750122.7641602,1177750124.7641602,0.34969428,7242228,64.26275,26.927134,91.18988,35.554970473614475,0.4190162,0.99647665,0.99647665,28.4,138868
2018756,1.3292618805092984,8.860016,11.838937673436506,64899.2,9.082518,1177734108.274414,1177734110.274414,0.3890684,295843700,7.593965499999999,1177669209.0688474,1177669211.0688474,0.3890684,140564207,229.1784,2.6160824000000003,231.7945,15.61976335473765,0.011415048,0.4174786,0.4174786,21.9,178240
2020075,0.2952049485587084,8.683598,11.02427138566427,65337.10000000001,9.32589,1177734108.269043,1177734110.269043,0.17898995,306136472,5.878974,1177668771.163086,1177668773.163086,0.17898995,145450282,202.76501,2.8645065,205.62952,15.696708996172225,0.014127223,0.12696429,0.12696429,22.3,178239
2020420,2.4795010571398143e-05,6.406831,8.072367910828438,65500.0,5.614077,1177095040.8481443,1177095042.8481443,0.3628282,31102990,5.8004537,1177029540.8588867,1177029542.8588867,0.3628282,14782301,94.68653,2.1028962000000004,96.78943,9.600592648062026,0.022209032,-0.996209,-0.996209,22.0,177416
2020564,0.0008897894169739,7.9092035,8.17504942986495,65500.0,5.802214599999999,1177286370.1225586,1177286372.1225586,0.34020433,327739706,5.7589703000000005,1177220870.1274414,1177220872.1274414,0.34020433,155712590,32.56361,23.35417,55.917778000000006,23.941326201527,0.71718615,-0.88616705,-0.88616705,26.1,130256
2023050,0.153418080907715,8.604841,13.290526969139172,66428.0,11.351676,1177162904.9985352,1177162906.9985352,0.3395019999999999,275889639,6.9121313,1177096477.0078125,1177096479.0078125,0.3395019999999999,131084830,108.49922,1.1388183,109.63804,7.0329313058581535,0.010496096,-0.9965974,-0.9965974,20.8,175796
2023712,2.1269309244051064e-05,6.076773,8.037690256812462,66500.0,5.681703,1178236359.548828,1178236361.548828,0.42804345,149820179,5.685307,1178169859.5512695,1178169861.5512695,0.42804345,71192669,38.158985,30.844358000000003,69.00334000000001,29.832490249452103,0.8083118,0.9679153,0.9679153,28.2,148237
2023837,0.2955622501931656,8.683747,10.088206132135744,66534.5,7.7094355,1177819843.3808596,1177819845.3808596,0.41902584,16194626,6.506651000000001,1177753308.8808596,1177753310.8808596,0.41902584,7695374,47.88748,22.281849,70.16933,28.03331568364135,0.4652959,0.698983,0.698983,27.0,130156
2024034,0.5717275245823384,8.761754,9.555760149008403,66657.0,7.760939599999999,1177061542.5976562,1177061544.5976562,0.31649747,286804169,5.574977,1176994885.5976562,1176994887.5976562,0.31649747,136268880,464.0547,14.564988,478.6197,57.80021712735913,0.03138636,0.9944348,0.9944348,25.6,362569
2024113,0.1066804448980977,8.560602000000001,8.878276342942208,66703.5,5.607471,1177081876.072754,1177081878.072754,0.32984203,325833067,6.8833175,1177015172.5751953,1177015174.5751953,0.32984203,154808423,117.92033,20.975721,138.89604,40.49909969153666,0.17788045,0.9897914,0.9897914,28.2,243162
2024669,2.349899122422661e-05,6.310145,8.259011946126256,67000.0,5.6539598,1177064025.7294922,1177064027.7294922,0.43511036,320889684,6.0203004,1176997025.734375,1176997027.734375,0.43511036,152463151,41.58755,23.05025,64.6378,26.723052745865143,0.5542583999999999,0.5005771,0.5005771,26.8,137317
2025817,0.0699554955794593,8.50844,8.990841554476058,67345.2,6.0486856,1177285145.8671875,1177285147.8671875,0.33466306,140388988,6.6519647,1177217800.6660154,1177217802.6660154,0.33466306,66713110,42.959534000000005,27.624388,70.58391999999999,29.84490324971872,0.6430328000000001,0.7232701,0.7232701,26.8,130846
2025907,0.0992754447730327,8.551739999999999,9.477638960630635,67390.5,6.9204326,1177372312.1889648,1177372314.1889648,0.22302467,182242614,6.475589,1177304921.6899414,1177304923.6899414,0.22302467,86592842,57.196808,51.43671,108.633514,47.205675565873534,0.89929336,0.90904737,0.90904737,28.2,143844
2026160,2.380648299337919e-05,6.3346133,7.863778247689277,67500.0,5.5638223,1177095015.3325195,1177095017.3325195,0.32276788,284187835,5.5572376,1177027515.3354492,1177027517.3354492,0.32276788,135024176,94.09491,2.45204,96.54695,10.493213085641289,0.02605922,-0.9851077,-0.9851077,22.2,371525
2026910,0.0665315637756798,8.502202,9.256722548609092,67633.8,7.286922,1177287523.888672,1177287525.888672,0.31971166,54230934,5.708562000000001,1177219890.083496,1177219892.083496,0.31971166,25781249,221.0919,16.527376,237.61928,45.97161020557282,0.07475342,0.9851191,0.9851191,26.4,243156
2027352,142.66616787549796,9.399675,20.843075925253835,67921.3,9.353286,1177210702.7641602,1177210704.7641602,0.39304224,184008564,18.62659,1177142781.4570312,1177142783.4570312,0.39304224,87433035,102.56497,1.4452433999999998,104.010216,7.927729615733832,0.0140910039999999,-0.9774798,-0.9774798,21.2,176650
2028073,3.791696032622177e-05,6.9212646,8.257367328359566,68000.0,5.673646,1178273289.019043,1178273291.019043,0.15224765,269649666,5.999488,1178205289.0200195,1178205291.0200195,0.15224765,128121682,86.52185,11.212697,97.73455,24.77946417152112,0.12959382,-0.74372023,-0.74372023,24.6,220236
2031096,0.1213983885386147,8.576441,8.944557873535002,69159.8,5.692781,1177288686.3134766,1177288688.3134766,0.3539772,317161759,6.899083999999999,1177219526.5170898,1177219528.5170898,0.3539772,150691639,333.86252,13.861365,347.72388,49.08822181638364,0.041518185,0.9979613000000002,0.9979613000000002,26.1,387476
2031228,0.1955143830134976,8.634189,12.270075401108178,69238.7,5.944452,1178245198.1538086,1178245200.1538086,0.4151011999999999,62158829,10.733976,1178175959.458496,1178175961.458496,0.4151011999999999,29547569,46.025463,18.582666,64.60813,24.957799121480413,0.40374753,-0.021807132,-0.021807132,26.2,130954
2031276,26.719978185677284,9.203493,10.595586197741255,69268.0,6.444794,1178275483.7910154,1178275485.7910154,0.417033,165411176,8.410177000000001,1178206215.788086,1178206217.788086,0.417033,78597703,82.373245,3.3702910000000004,85.74354,12.006926925172216,0.040914875,-0.96430176,-0.96430176,22.8,177939
2031450,0.0863627262457134,8.534612,9.475627646763124,69371.90000000001,5.5713654,1177232171.4355466,1177232173.4355466,0.19087853,138577735,7.664685700000001,1177162799.5361328,1177162801.5361328,0.19087853,65854709,402.0651,8.437503,410.5026,39.41331828411076,0.020985415,0.79821444,0.79821444,22.5,178380
2031511,1.6362682248320288,8.884016,12.16615031973241,69410.3,8.44731,1177100315.5107422,1177100317.5107422,0.3304425,135666113,8.755465,1177030905.2197266,1177030907.2197266,0.3304425,64472866,127.43933,1.8255436,129.26488,9.947668765918596,0.014324806,-0.4833587,-0.4833587,21.7,301160
2032565,0.1141390435347476,8.568864999999999,8.912310701926687,69697.90000000001,6.24477,1177285944.5766602,1177285946.5766602,0.27400544,205026526,6.3586264,1177216246.6801758,1177216248.6801758,0.27400544,97412312,84.80754,28.589169,113.39671,41.67364682372044,0.33710644,0.9173912,0.9173912,27.8,136816
2032850,0.0949262941887465,8.546278,9.296510051724558,69891.0,6.045523,1177324365.9604492,1177324367.9604492,0.22202943,249557171,7.0623474,1177254474.9560547,1177254476.9560547,0.22202943,118569948,480.12283,19.278769,499.4016,69.21002458195095,0.040153824,0.9752709,0.9752709,25.2,387540
2033409,4.713310462390181e-05,7.092594999999999,12.59004021330366,70000.0,5.5868735,1178158187.8066404,1178158189.8066404,0.15467055,225218767,11.282551,1178088187.8164062,1178088189.8164062,0.15467055,107004912,129.94253999999998,1.6557019,131.59824,9.457798822312547,0.0127418,-0.68616277,-0.68616277,22.1,177418
2033610,0.1036938726788735,8.557129,9.38851511069482,70018.2,7.5315557,1177103302.711914,1177103304.711914,0.417033,165411355,5.6053443,1177033284.5185547,1177033286.5185547,0.417033,78597746,82.373245,3.3702910000000004,85.74354,12.006926925172216,0.040914875,-0.96430176,-0.96430176,22.8,177939
2033614,0.1051762875242474,8.558856,9.901923915998212,70022.90000000001,8.195843,1177103307.4213867,1177103309.4213867,0.21065892,137347800,5.5566406,1177033284.521973,1177033286.521973,0.21065892,65271380,68.23524,10.714262,78.9495,21.82291216742607,0.15701948,-0.9839851,-0.9839851,24.6,205160
2033801,0.2851054776290116,8.679443,10.744284937421805,70165.5,6.390347,1177101070.7231443,1177101072.7231443,0.39165297,66237201,8.637310000000001,1177030905.2202148,1177030907.2202148,0.39165297,31482887,113.04653,1.7505919,114.79713,9.24440766989869,0.015485587,-0.67423004,-0.67423004,21.6,177275
2034046,4.248464173045568,8.994249,10.159877619500492,70339.40000000001,5.700178599999999,1178276555.1860352,1178276557.1860352,0.417033,165411189,8.410177000000001,1178206215.788086,1178206217.788086,0.417033,78597703,82.373245,3.3702910000000004,85.74354,12.006926925172216,0.040914875,-0.96430176,-0.96430176,22.8,177939
2034332,1.8245519809574347e-05,5.656854,8.023417208512155,70500.0,5.696994999999999,1177076852.5424805,1177076854.5424805,0.3173741,237538191,5.649732,1177006352.5561526,1177006354.5561526,0.3173741,112853267,220.65497,17.776491,238.43146,47.9361487853914,0.08056239,0.9960487,0.9960487,26.8,362560
2034971,0.2417409786357167,8.659702000000001,13.16909275307708,70551.5,9.4611025,1177734108.2666016,1177734110.2666016,0.15687464,312877984,9.160379,1177663556.7661133,1177663558.7661133,0.15687464,148654580,208.16924,2.3860247,210.55527,14.222687621544726,0.011461947,0.093453705,0.093453705,22.2,178137
2036995,0.0985999036488266,8.550907,9.237592489845028,71456.3,6.8540410000000005,1178238161.8110352,1178238163.8110352,0.4420025999999999,159962925,6.1931605,1178166705.519043,1178166707.519043,0.4420025999999999,76006484,33.140553000000004,25.378035,58.518585,25.20181803319747,0.76576984,0.67640316,0.67640316,26.6,149381
2037817,0.0787757967437163,8.523193,9.240541728255574,71569.6,7.235440700000001,1177100795.262207,1177100797.262207,0.42982277,95504432,5.747696,1177029225.6621096,1177029227.6621096,0.42982277,45395008,65.15226,7.873144,73.025406,17.92056997508189,0.120842226,-0.7507316999999999,-0.7507316999999999,24.2,178321
2037868,0.0673119394453063,8.503658,8.661766752665937,71601.7,5.913682499999999,1178281536.677246,1178281538.677246,0.38857895,170895932,6.328867400000001,1178209934.9804688,1178209936.9804688,0.38857895,81201212,467.578,10.780271,478.35828,48.47742933237743,0.023055555,0.99255705,0.99255705,24.8,302088
2038583,0.0009453695245943,7.919186,8.286280377458647,72000.0,5.580871599999999,1177133989.415527,1177133991.415527,0.35580763,47806878,6.1250563,1177061989.4174805,1177061991.4174805,0.35580763,22727076,345.17252,13.284671,358.45718,48.52267612886056,0.038487047,0.99509776,0.99509776,25.7,302121
2039531,0.1976316009615678,8.63552,10.428959480646627,72265.3,8.058482000000001,1177156571.3745117,1177156573.3745117,0.4420025999999999,159963170,6.6199746,1177084306.0756836,1177084308.0756836,0.4420025999999999,76006239,33.140553000000004,25.378035,58.518585,25.20181803319747,0.76576984,0.67640316,0.67640316,26.6,149381
2040762,0.0754783513889398,8.517901,8.559604875411774,72653.0,5.840017,1178146289.4760742,1178146291.4760742,0.27736312,171229478,6.257878,1178073636.4760742,1178073638.4760742,0.27736312,81360304,368.2415,18.957237,387.19873,61.483399504961405,0.05148045,0.9977481,0.9977481,26.2,362516
2041008,0.0766539880034611,8.519817,10.407117136191848,72820.1,8.827097,1177101526.7797852,1177101528.7797852,0.19901472,296153225,5.512753,1177028706.6865234,1177028708.6865234,0.19901472,140711140,46.96103,23.322107,70.28313399999999,28.46643030277475,0.49662682,-0.9210924,-0.9210924,26.0,135346
2041092,0.0988629237999683,8.55123,12.23270086992971,72874.2,9.393927,1177084535.478027,1177084537.478027,0.15932563,117207997,7.8353753,1177011661.284668,1177011663.284668,0.15932563,55708154,174.47198,1.8597602,176.33174,11.414147612018573,0.010659363,-0.17498855,-0.17498855,22.0,192272
2041960,0.269434113529948,8.67269,10.24959513613107,73031.90000000001,5.599663700000001,1177103937.1108398,1177103939.1108398,0.30292848,144048724,8.584752,1177030905.2202148,1177030907.2202148,0.30292848,68452112,110.63533,2.4152665,113.0506,11.103522223361391,0.02183088,-0.6722838000000001,-0.6722838000000001,22.2,177746
2042195,12.90378025846032,9.121135,10.628024679674898,73180.0,7.760939599999999,1177061542.5976562,1177061544.5976562,0.31649747,286804169,7.261041599999999,1176988362.5961914,1176988364.5961914,0.31649747,136268835,464.0547,14.564988,478.6197,57.80021712735913,0.03138636,0.9944348,0.9944348,25.6,362569
2042271,0.2347197935920081,8.656141,10.155185917287437,73235.5,5.6918120000000005,1178279451.2851562,1178279453.2851562,0.417033,165411357,8.410177000000001,1178206215.788086,1178206217.788086,0.417033,78597703,82.373245,3.3702910000000004,85.74354,12.006926925172216,0.040914875,-0.96430176,-0.96430176,22.8,177939
2043813,0.1483841889388599,8.600802999999999,9.751242917629936,73801.3,5.622032,1177062163.8256836,1177062165.8256836,0.26929635,236542142,7.967402000000001,1176988362.5322266,1176988364.5322266,0.26929635,112379828,403.09164,13.77391,416.86554,52.805287535251296,0.034170665,0.96521306,0.96521306,24.3,362539
2043917,0.0690828164263418,8.506889,9.202765890432936,73862.0,6.2510386,1177376843.1479492,1177376845.1479492,0.36644974,147389435,6.7539186,1177302981.152832,1177302983.152832,0.36644974,70040035,449.87598,11.788187,461.66415,50.33367715603126,0.026203193,0.99472106,0.99472106,25.5,302100
2044027,0.0681776869975904,8.505252,9.22594545330965,73936.0,7.286922,1177287523.888672,1177287525.888672,0.31971166,54230934,5.658519,1177213587.8955078,1177213589.8955078,0.31971166,25781294,221.0919,16.527376,237.61928,45.97161020557282,0.07475342,0.9851191,0.9851191,26.4,243156
2044342,5.917361128216653e-05,7.226263499999999,7.974171182182948,74000.0,5.725034,1177288697.9628904,1177288699.9628904,0.35263968,282048670,5.550801,1177214697.9682617,1177214699.9682617,0.35263968,134009349,79.68019,23.253836,102.93403,36.15723293112479,0.2918396,0.9929716,0.9929716,28.4,330858
2044544,3.044682122923557e-05,6.695173,7.92734344349741,74000.0,5.623201,1177839787.9404294,1177839789.9404294,0.4002347,322015003,5.587699400000001,1177765787.949707,1177765789.949707,0.4002347,152997735,259.87964,12.392506,272.27216,41.472306114942064,0.04768556,0.9974511,0.9974511,26.6,399951
2044619,0.0024780834367748,8.064617,9.003101751301159,74000.0,6.975478999999999,1178208859.7607422,1178208861.7607422,0.15417226,106282872,5.691971,1178134859.7514648,1178134861.7514648,0.15417226,50512331,241.34364,83.90245999999999,325.2461,120.6157189103755,0.34764728,0.99796563,0.99796563,26.7,149401
2045016,0.1792264330521999,8.623675,9.16792650930725,74187.7,7.099289,1177445366.6333008,1177445368.6333008,0.42543143,121140393,5.8009458,1177371178.9296875,1177371180.9296875,0.42543143,57577290,52.146473,21.156359,73.30283,28.35145595100173,0.40571025,0.6889281999999999,0.6889281999999999,27.0,130499
2045024,0.2497930778295459,8.663654,10.748354561917331,74193.7,9.1831045,1177734108.2729492,1177734110.2729492,0.23989303,266790638,5.5854917,1177659914.5825195,1177659916.5825195,0.23989303,126762952,228.29263,3.6958776,231.98851,19.170453531429647,0.01618921,0.38990137,0.38990137,22.5,392218
2045315,0.072676027521575,8.513203,9.529566822402415,74379.5,5.562582,1177226174.4360352,1177226176.4360352,0.28860128,25336506,7.7375917,1177151794.9331057,1177151796.9331057,0.28860128,12042097,113.61926,1.2320013,114.85126499999998,7.509494867721214,0.010843243,-0.908126,-0.908126,21.0,176337
2046206,0.1376438925142262,8.591717,12.476374430654005,74541.40000000001,10.864679,1177162904.9985352,1177162906.9985352,0.40730414,264536317,6.133406,1177088363.5947266,1177088365.5947266,0.40730414,125690460,98.25218,1.6606918999999998,99.91287,8.465536098803504,0.01690234,-0.9900254,-0.9900254,21.5,176942
2046216,0.0879666013575243,8.536880499999999,8.743681329373604,74544.7,5.841153,1177126416.590332,1177126418.590332,0.37179115,182575143,6.5063734,1177051871.8881836,1177051873.8881836,0.37179115,86751603,323.36108,13.334941,336.696,47.35433157614458,0.041238546,0.9979384,0.9979384,26.0,373374
2046379,0.0872261718231217,8.535842,9.087156945584214,74637.1,7.0188785000000005,1177159498.0009766,1177159500.0009766,0.3955175999999999,69520524,5.7716346,1177084860.9052734,1177084862.9052734,0.3955175999999999,33043608,158.46347,2.4447844,160.90825,12.929632248168131,0.0154280625,0.015151194,0.015151194,22.1,178060
2046528,0.3072882066088651,8.688410000000001,9.99256158092138,74738.3,5.542109,1177105643.5195312,1177105645.5195312,0.2576946,44114977,8.314825,1177030905.2182617,1177030907.2182617,0.2576946,20971408,163.96811,1.6858407,165.65395,10.497966888227683,0.010281516,-0.17564932,-0.17564932,21.5,192100
2046554,2.5297456202315907,8.933908,11.0831602924623,74750.8,9.082518,1177734108.274414,1177734110.274414,0.3890684,295843700,6.351717,1177659357.46875,1177659359.46875,0.3890684,140564293,229.1784,2.6160824000000003,231.7945,15.61976335473765,0.011415048,0.4174786,0.4174786,21.9,178240
2046728,5.3617521670240125,9.020819,12.926426661447849,74857.40000000001,7.4508324,1177054745.8203125,1177054747.8203125,0.15060972,128239429,10.56303,1176979888.4145508,1176979890.4145508,0.15060972,60945181,258.9745,4.2983794,263.27286000000004,22.072718147885496,0.016597694,0.3951815999999999,0.3951815999999999,22.6,178435
2046934,0.1060923273650712,8.559918,9.24045453212043,74993.8,7.034642999999999,1178221308.8984375,1178221310.8984375,0.3752992,308811185,5.991644,1178146315.097168,1178146317.097168,0.3752992,146720419,242.4259,13.252494,255.67839,41.9360164039804,0.05466616,0.9828395,0.9828395,26.0,331263
2047100,2.2433253625799795e-05,6.213722,8.11046869520357,75000.0,5.804931,1177156487.1411133,1177156489.1411133,0.2916568,264465429,5.664139700000001,1177081487.1533206,1177081489.1533206,0.2916568,125656332,62.096375,34.43112,96.5275,39.90986348432309,0.55447876,0.997777,0.997777,28.4,148589
2048070,0.0716988164308811,8.511507,8.778320097479984,75318.2,6.48135,1178163262.8569336,1178163264.8569336,0.3530038,83122796,5.920389,1178087944.6586914,1178087946.6586914,0.3530038,39510886,52.58728000000001,18.497164,71.08444,26.450665117051507,0.35174218,0.00562266,0.00562266,26.1,132733
2049043,0.0751535226916397,8.51737,9.054991037776825,75567.3,5.7955728,1178234610.5004883,1178234612.5004883,0.41433012,127540141,6.957312599999999,1178159043.1958008,1178159045.1958008,0.41433012,60615236,58.92725,22.742983,81.67023499999999,31.1806669050929,0.38595018,0.96683717,0.96683717,28.2,135596
2049257,0.0959422012435858,8.547574000000001,8.876460262180471,75692.40000000001,5.836437999999999,1178280971.7329102,1178280973.7329102,0.24917978,103725456,6.687865,1178205279.330078,1178205281.330078,0.24917978,49299314,71.082184,39.267223,110.34941,45.59535191087426,0.55242,0.98566294,0.98566294,28.4,139423
2049667,0.1531200407662335,8.604606,10.992359979370445,75965.8,6.361036,1177331336.6000974,1177331338.6000974,0.15771095,103318159,8.964887,1177255370.7944336,1177255372.7944336,0.15771095,49105797,469.55756,4.880151000000001,474.4377,30.25780401809909,0.010393083,0.72499216,0.72499216,20.6,205201
2050134,8.507903708358252e-05,7.383073299999999,8.23407737901443,76000.0,5.560552,1178107320.440918,1178107322.440918,0.44912052,143166096,6.072914599999999,1178031320.434082,1178031322.434082,0.44912052,68033914,172.61993,10.353352,182.97328,31.5373797841932,0.05997773,0.86683756,0.86683756,25.4,178378
2050448,11.615912695699588,9.108975,10.636816335232956,76082.7,6.5123563,1178282298.4892578,1178282300.4892578,0.417033,165410863,8.410177000000001,1178206215.788086,1178206217.788086,0.417033,78597703,82.373245,3.3702910000000004,85.74354,12.006926925172216,0.040914875,-0.96430176,-0.96430176,22.8,177939
2052049,0.135237018405617,8.589556,8.843197958090162,76776.90000000001,5.888203,1177370659.321289,1177370661.321289,0.43515104,80996400,6.597819,1177293882.4228516,1177293884.4228516,0.43515104,38498662,177.15555,11.727989,188.88354,34.30110947999897,0.06620165,0.94314224,0.94314224,26.0,302097
2052056,17.30853493430813,9.15477,11.961835353765878,76782.5,5.900129,1177056670.9204102,1177056672.9204102,0.15265289,297892941,10.4054785,1176979888.4248047,1176979890.4248047,0.15265289,141537392,485.3747,12.11413,497.48883,52.75516075404487,0.024958305,0.84164494,0.84164494,22.5,302144
2052354,0.0777554824095557,8.521587,11.909620034389857,76980.6,5.5010405,1177056869.0083008,1177056871.0083008,0.15060972,128238746,10.56303,1176979888.4145508,1176979890.4145508,0.15060972,60945181,258.9745,4.2983794,263.27286000000004,22.072718147885496,0.016597694,0.3951815999999999,0.3951815999999999,22.6,178435
2052380,0.0809275968270457,8.526538,13.254838642292516,76998.7,5.6598783,1177048224.1533206,1177048226.1533206,0.15932563,117208450,11.98568,1176971225.458496,1176971227.458496,0.15932563,55708036,174.47198,1.8597602,176.33174,11.414147612018573,0.010659363,-0.17498855,-0.17498855,22.0,192272
2052438,4.907277437204027e-05,7.119117999999999,7.9938326018293155,77000.0,5.527753,1177086792.8256836,1177086794.8256836,0.22302467,182242722,5.7745395,1177009792.8359375,1177009794.8359375,0.22302467,86592534,57.196808,51.43671,108.633514,47.205675565873534,0.89929336,0.90904737,0.90904737,28.2,143844
2053524,0.1423630723022093,8.595754,9.651063127254751,77348.8,7.693322699999999,1178283294.1796875,1178283296.1796875,0.32665306,145444051,5.827161,1178205945.3764648,1178205947.3764648,0.32665306,69114723,89.33284,23.524267,112.85711,38.2834055336407,0.2633328,0.97268313,0.97268313,28.3,331064
2056806,1.81667981205652e-05,5.656854,11.055973886015543,78500.0,5.6545787,1177374170.4106443,1177374172.4106443,0.27008286,115445062,9.500542,1177295670.3964846,1177295672.3964846,0.27008286,54869873,334.40643,19.783953,354.1904,60.604554012834605,0.0591614,0.99368274,0.99368274,25.9,392311
2057534,3.8902616879554257,8.983928,19.66520516195369,78747.8,5.522141,1177221529.2460938,1177221531.2460938,0.3395019999999999,275890088,18.873957,1177142781.4560547,1177142783.4560547,0.3395019999999999,131084862,108.49922,1.1388183,109.63804,7.0329313058581535,0.010496096,-0.9965974,-0.9965974,20.8,175796
2057749,0.6024771949273302,8.7678175,19.19575828806381,78905.70000000001,18.12953,1177733837.6577148,1177733839.6577148,0.4282486,291019577,6.3085084,1177654931.9482422,1177654933.9482422,0.4282486,138269070,98.9232,1.7896906000000004,100.71289,8.876232357452778,0.018091718,-0.9210883,-0.9210883,21.6,191679
2058018,4.168049641490919e-05,7.001567,7.869696862175372,79000.0,5.531446,1177134831.159668,1177134833.159668,0.42804345,149820077,5.5977883,1177055831.1708984,1177055833.1708984,0.42804345,71192971,38.158985,30.844358000000003,69.00334000000001,29.832490249452103,0.8083118,0.9679153,0.9679153,28.2,148237
2059982,0.0807771048964115,8.526308,9.574732192159454,79543.70000000001,5.8966184,1177091204.9848633,1177091206.9848633,0.38507083,203935405,7.543566,1177011661.2890625,1177011663.2890625,0.38507083,96893884,161.0989,1.8515131,162.95042,11.02454158785287,0.011493021,-0.067058496,-0.067058496,21.6,192178
2061356,0.0693067918199172,8.507297,9.18433996537572,80031.1,5.5083675,1178147039.859375,1178147041.859375,0.42695573,317766492,7.3491488,1178067008.760254,1178067010.760254,0.42695573,150979025,239.96823,10.063335,250.03157,35.492651989373776,0.041936114,0.93036735,0.93036735,25.0,243144
2061627,0.110637682385569,8.565022,8.64286227451637,80202.90000000001,5.8350577,1177131782.1552734,1177131784.1552734,0.42543143,121140591,6.375826999999999,1177051579.2548828,1177051581.2548828,0.42543143,57577454,52.146473,21.156359,73.30283,28.35145595100173,0.40571025,0.6889281999999999,0.6889281999999999,27.0,130499
2061637,0.095937807569186,8.547568,9.228875603063084,80211.90000000001,7.3783007,1177328870.8623047,1177328872.8623047,0.34519824,273604943,5.5437193,1177248658.961914,1177248660.961914,0.34519824,130002891,421.91235,13.719729999999998,435.63208,53.66816167553983,0.032517962,0.997305,0.997305,25.8,330645
2062362,0.0001212063982514,7.4982724,8.009782476496724,80500.0,5.8133870000000005,1177332943.663086,1177332945.663086,0.18348223,233317133,5.510095,1177252443.6733398,1177252445.6733398,0.18348223,110848211,121.43759,51.4107,172.8483,67.5633207799226,0.4233507999999999,0.99345005,0.99345005,28.2,137024
2062744,0.0668091767612731,8.502716,8.869460035037195,80514.40000000001,6.589028999999999,1177163238.7495117,1177163240.7495117,0.42707008,270076444,5.937341,1177082724.354004,1177082726.354004,0.42707008,128323754,309.10376,10.947904,320.05167,41.36348615621365,0.035418216,0.98907596,0.98907596,25.5,205194
2063585,3.157301669693864e-05,6.7370350000000006,7.9309358149953075,81000.0,5.6545477,1177140301.6875,1177140303.6875,0.19371267,185756689,5.5611,1177059301.6757812,1177059303.6757812,0.19371267,88262558,67.515594,32.52751,100.043106,40.26757983945813,0.48177776,0.2664033,0.2664033,26.6,130982
2063941,5.3371833632969513e-05,7.17033,8.018956119750007,81000.0,5.7785997,1178206175.8535154,1178206177.8535154,0.39658865,212738035,5.559806,1178125175.8427734,1178125177.8427734,0.39658865,101075459,356.214,9.370809,365.5848,39.94801438041166,0.0263066829999999,0.9631299,0.9631299,24.2,192792
2064468,0.1485745351421732,8.600953,9.241401996919311,81264.20000000001,6.2796755,1177041837.490723,1177041839.490723,0.36688474,118033618,6.780058,1176960573.2973633,1176960575.2973633,0.36688474,56101328,216.98634,12.622945,229.60928,38.936594185751744,0.058173914,0.9110406,0.9110406,25.3,302085
2064743,0.5612475148725179,8.759651,9.339625731581412,81438.40000000001,5.575103,1177233233.3339846,1177233235.3339846,0.417033,165411454,7.4931192,1177151794.9350586,1177151796.9350586,0.417033,78597632,82.373245,3.3702910000000004,85.74354,12.006926925172216,0.040914875,-0.96430176,-0.96430176,22.8,177939
2065651,0.6218996959121705,8.771544,9.1492323951729,81646.5,6.8540410000000005,1178238161.8110352,1178238163.8110352,0.4420025999999999,159962925,6.0605755,1178156515.3144534,1178156517.3144534,0.4420025999999999,76006532,33.140553000000004,25.378035,58.518585,25.20181803319747,0.76576984,0.67640316,0.67640316,26.6,149381
